,SIGNGU_CD,성별,연령대별,CLASS1,카드이용건수계순위,카드이용금액계순위
2445,11410,F,70대이상,전자상거래,6,4
2446,11410,F,70대이상,주유,8,12
2447,11410,M,10대,가전/가구,13,6
2448,11410,M,10대,가정생활/서비스,4,5
2449,11410,M,10대,교육/학원,12,9
2450,11410,M,10대,미용,7,8
2451,11410,M,10대,스포츠/문화/레저,3,4
2452,11410,M,10대,여행/교통,9,10
2453,11410,M,10대,요식/유흥,2,1
2454,11410,M,10대,유통,1,2
2455,11410,M,10대,음/식료품,6,11
2456,11410,M,10대,의료,8,12
2457,11410,M,10대,의류/잡화,11,7
2458,11410,M,10대,자동차,14,14
2459,11410,M,10대,전자상거래,5,3
2460,11410,M,10대,주유,10,13
2461,11410,M,20대,가전/가구,12,12
2462,11410,M,20대,가정생활/서비스,5,4
2463,11410,M,20대,교육/학원,13,14
2464,11410,M,20대,미용,9,11
2465,11410,M,20대,스포츠/문화/레저,3,5
2466,11410,M,20대,여행/교통,6,6
2467,11410,M,20대,요식/유흥,2,1
2468,11410,M,20대,유통,1,2
2469,11410,M,20대,음/식료품,8,13
2470,11410,M,20대,의료,7,7
2471,11410,M,20대,의류/잡화,11,8
2472,11410,M,20대,자동차,14,9
2473,11410,M,20대,전자상거래,4,3
2474,11410,M,20대,주유,10,10
2475,11410,M,30대,가전/가구,13,6
2476,11410,M,30대,가정생활/서비스,4,4
2477,11410,M,30대,교육/학원,14,13
2478,11410,M,30대,미용,11,14
2479,11410,M,30대,스포츠/문화/레저,6,10
2480,11410,M,30대,여행/교통,9,8
2481,11410,M,30대,요식/유흥,2,1
2482,11410,M,30대,유통,1,3
2483,11410,M,30대,음/식료품,8,11
2484,11410,M,30대,의료,5,5
2485,11410,M,30대,의류/잡화,12,12
2486,11410,M,30대,자동차,10,7
2487,11410,M,30대,전자상거래,3,2
2488,11410,M,30대,주유,7,9
2489,11410,M,40대,가전/가구,14,9
2490,11410,M,40대,가정생활/서비스,4,4
2491,11410,M,40대,교육/학원,12,11
2492,11410,M,40대,미용,10,14
2493,11410,M,40대,스포츠/문화/레저,8,10
2494,11410,M,40대,여행/교통,9,6
2495,11410,M,40대,요식/유흥,2,2
2496,11410,M,40대,유통,1,3
2497,11410,M,40대,음/식료품,7,12
2498,11410,M,40대,의료,5,5
2499,11410,M,40대,의류/잡화,13,13
2500,11410,M,40대,자동차,11,8
2501,11410,M,40대,전자상거래,3,1
2502,11410,M,40대,주유,6,7
2503,11410,M,50대,가전/가구,14,9
2504,11410,M,50대,가정생활/서비스,4,3
2505,11410,M,50대,교육/학원,13,13
2506,11410,M,50대,미용,10,14
2507,11410,M,50대,스포츠/문화/레저,8,11
2508,11410,M,50대,여행/교통,9,8
2509,11410,M,50대,요식/유흥,2,1
2510,11410,M,50대,유통,1,2
2511,11410,M,50대,음/식료품,7,10
2512,11410,M,50대,의료,3,5
2513,11410,M,50대,의류/잡화,12,12
2514,11410,M,50대,자동차,11,7
2515,11410,M,50대,전자상거래,6,4
2516,11410,M,50대,주유,5,6
2517,11410,M,60대,가전/가구,13,10
2518,11410,M,60대,가정생활/서비스,5,5
2519,11410,M,60대,교육/학원,14,14
2520,11410,M,60대,미용,11,13
2521,11410,M,60대,스포츠/문화/레저,9,11
2522,11410,M,60대,여행/교통,8,7
2523,11410,M,60대,요식/유흥,2,1
2524,11410,M,60대,유통,1,2
2525,11410,M,60대,음/식료품,6,9
2526,11410,M,60대,의료,4,4
2527,11410,M,60대,의류/잡화,12,12
2528,11410,M,60대,자동차,10,8
2529,11410,M,60대,전자상거래,7,6
2530,11410,M,60대,주유,3,3
2531,11410,M,70대이상,가전/가구,13,12
2532,11410,M,70대이상,가정생활/서비스,5,5
2533,11410,M,70대이상,교육/학원,14,14
2534,11410,M,70대이상,미용,10,13
2535,11410,M,70대이상,스포츠/문화/레저,8,10
2536,11410,M,70대이상,여행/교통,9,8
2537,11410,M,70대이상,요식/유흥,1,2
2538,11410,M,70대이상,유통,2,3
2539,11410,M,70대이상,음/식료품,6,7
2540,11410,M,70대이상,의료,3,1
2541,11410,M,70대이상,의류/잡화,12,11
2542,11410,M,70대이상,자동차,11,6
2543,11410,M,70대이상,전자상거래,7,9
2544,11410,M,70대이상,주유,4,4
2545,11440,F,10대,가전/가구,12,12
2546,11440,F,10대,가정생활/서비스,5,9
2547,11440,F,10대,교육/학원,10,7
2548,11440,F,10대,미용,8,8
2549,11440,F,10대,스포츠/문화/레저,4,4
2550,11440,F,10대,여행/교통,11,10
2551,11440,F,10대,요식/유흥,1,1
2552,11440,F,10대,유통,2,3
2553,11440,F,10대,음/식료품,7,11
2554,11440,F,10대,의료,9,6
2555,11440,F,10대,의류/잡화,6,5
2556,11440,F,10대,자동차,13.5,14
2557,11440,F,10대,전자상거래,3,2
2558,11440,F,10대,주유,13.5,13
2559,11440,F,20대,가전/가구,12,10
2560,11440,F,20대,가정생활/서비스,7,6
2561,11440,F,20대,교육/학원,11,11
2562,11440,F,20대,미용,10,9
2563,11440,F,20대,스포츠/문화/레저,5,7
2564,11440,F,20대,여행/교통,6,5
2565,11440,F,20대,요식/유흥,1,1
2566,11440,F,20대,유통,2,3
2567,11440,F,20대,음/식료품,9,12
2568,11440,F,20대,의료,4,4
2569,11440,F,20대,의류/잡화,8,8
2570,11440,F,20대,자동차,14,14
2571,11440,F,20대,전자상거래,3,2
2572,11440,F,20대,주유,13,13
2573,11440,F,30대,가전/가구,14,9
2574,11440,F,30대,가정생활/서비스,5,5
2575,11440,F,30대,교육/학원,11,7
2576,11440,F,30대,미용,10,11
2577,11440,F,30대,스포츠/문화/레저,8,8
2578,11440,F,30대,여행/교통,6,6
2579,11440,F,30대,요식/유흥,1,3
2580,11440,F,30대,유통,2,2
2581,11440,F,30대,음/식료품,7,12
2582,11440,F,30대,의료,4,4
2583,11440,F,30대,의류/잡화,9,10
2584,11440,F,30대,자동차,13,14
2585,11440,F,30대,전자상거래,3,1
2586,11440,F,30대,주유,12,13
2587,11440,F,40대,가전/가구,13,9
2588,11440,F,40대,가정생활/서비스,5,5
2589,11440,F,40대,교육/학원,11,6
2590,11440,F,40대,미용,9,12
2591,11440,F,40대,스포츠/문화/레저,7,8
2592,11440,F,40대,여행/교통,8,7
2593,11440,F,40대,요식/유흥,2,3
2594,11440,F,40대,유통,1,2
2595,11440,F,40대,음/식료품,6,11
2596,11440,F,40대,의료,4,4
2597,11440,F,40대,의류/잡화,12,10
2598,11440,F,40대,자동차,14,14
2599,11440,F,40대,전자상거래,3,1
2600,11440,F,40대,주유,10,13
2601,11440,F,50대,가전/가구,13,8
2602,11440,F,50대,가정생활/서비스,5,5
2603,11440,F,50대,교육/학원,12,14
2604,11440,F,50대,미용,8,11
2605,11440,F,50대,스포츠/문화/레저,7,10
2606,11440,F,50대,여행/교통,10,6
2607,11440,F,50대,요식/유흥,2,3
2608,11440,F,50대,유통,1,1
2609,11440,F,50대,음/식료품,6,7
2610,11440,F,50대,의료,4,4
2611,11440,F,50대,의류/잡화,11,9
2612,11440,F,50대,자동차,14,13
2613,11440,F,50대,전자상거래,3,2
2614,11440,F,50대,주유,9,12
2615,11440,F,60대,가전/가구,12,7
2616,11440,F,60대,가정생활/서비스,6,5
2617,11440,F,60대,교육/학원,14,14
2618,11440,F,60대,미용,8,12
2619,11440,F,60대,스포츠/문화/레저,9,9
2620,11440,F,60대,여행/교통,10,10
2621,11440,F,60대,요식/유흥,2,4
2622,11440,F,60대,유통,1,1
2623,11440,F,60대,음/식료품,4,6
2624,11440,F,60대,의료,3,2
2625,11440,F,60대,의류/잡화,11,8
2626,11440,F,60대,자동차,13,13
2627,11440,F,60대,전자상거래,5,3
2628,11440,F,60대,주유,7,11
2629,11440,F,70대이상,가전/가구,12,7
2630,11440,F,70대이상,가정생활/서비스,6,6
2631,11440,F,70대이상,교육/학원,13,14
2632,11440,F,70대이상,미용,7,10
2633,11440,F,70대이상,스포츠/문화/레저,8,9
2634,11440,F,70대이상,여행/교통,11,12
2635,11440,F,70대이상,요식/유흥,2,3
2636,11440,F,70대이상,유통,1,1
2637,11440,F,70대이상,음/식료품,4,5
2638,11440,F,70대이상,의료,3,2
2639,11440,F,70대이상,의류/잡화,10,8
2640,11440,F,70대이상,자동차,14,13
2641,11440,F,70대이상,전자상거래,5,4
2642,11440,F,70대이상,주유,9,11
2643,11440,M,10대,가전/가구,12,12
2644,11440,M,10대,가정생활/서비스,5,5
2645,11440,M,10대,교육/학원,10,10
2646,11440,M,10대,미용,8,8
2647,11440,M,10대,스포츠/문화/레저,3,4
2648,11440,M,10대,여행/교통,9,7
2649,11440,M,10대,요식/유흥,2,1
2650,11440,M,10대,유통,1,2
2651,11440,M,10대,음/식료품,6,11
2652,11440,M,10대,의료,7,9
2653,11440,M,10대,의류/잡화,11,6
2654,11440,M,10대,자동차,14,14
2655,11440,M,10대,전자상거래,4,3
2656,11440,M,10대,주유,13,13
2657,11440,M,20대,가전/가구,12,12
2658,11440,M,20대,가정생활/서비스,5,4
2659,11440,M,20대,교육/학원,13,13
2660,11440,M,20대,미용,9,9
2661,11440,M,20대,스포츠/문화/레저,3,5
2662,11440,M,20대,여행/교통,6,6
2663,11440,M,20대,요식/유흥,2,1
2664,11440,M,20대,유통,1,3
2665,11440,M,20대,음/식료품,8,11
2666,11440,M,20대,의료,7,7
2667,11440,M,20대,의류/잡화,11,8
2668,11440,M,20대,자동차,14,14
2669,11440,M,20대,전자상거래,4,2
2670,11440,M,20대,주유,10,10
2671,11440,M,30대,가전/가구,14,8
2672,11440,M,30대,가정생활/서비스,4,4
2673,11440,M,30대,교육/학원,13,14
2674,11440,M,30대,미용,10,13
2675,11440,M,30대,스포츠/문화/레저,6,7
2676,11440,M,30대,여행/교통,7,6
2677,11440,M,30대,요식/유흥,2,1
2678,11440,M,30대,유통,1,3
2679,11440,M,30대,음/식료품,9,12
2680,11440,M,30대,의료,5,5
2681,11440,M,30대,의류/잡화,12,11
2682,11440,M,30대,자동차,11,10
2683,11440,M,30대,전자상거래,3,2
2684,11440,M,30대,주유,8,9
2685,11440,M,40대,가전/가구,14,9
2686,11440,M,40대,가정생활/서비스,5,4
2687,11440,M,40대,교육/학원,12,11
2688,11440,M,40대,미용,10,14
2689,11440,M,40대,스포츠/문화/레저,8,10
2690,11440,M,40대,여행/교통,9,6
2691,11440,M,40대,요식/유흥,2,1
2692,11440,M,40대,유통,1,2
2693,11440,M,40대,음/식료품,6,12
2694,11440,M,40대,의료,4,5
2695,11440,M,40대,의류/잡화,13,13
2696,11440,M,40대,자동차,11,7
2697,11440,M,40대,전자상거래,3,3
2698,11440,M,40대,주유,7,8
2699,11440,M,50대,가전/가구,14,9
2700,11440,M,50대,가정생활/서비스,4,4
2701,11440,M,50대,교육/학원,13,13
2702,11440,M,50대,미용,10,14
2703,11440,M,50대,스포츠/문화/레저,8,10
2704,11440,M,50대,여행/교통,9,8
2705,11440,M,50대,요식/유흥,2,1
2706,11440,M,50대,유통,1,2
2707,11440,M,50대,음/식료품,7,11
2708,11440,M,50대,의료,3,5
2709,11440,M,50대,의류/잡화,12,12
2710,11440,M,50대,자동차,11,6
2711,11440,M,50대,전자상거래,5,3
2712,11440,M,50대,주유,6,7
2713,11440,M,60대,가전/가구,13,10
2714,11440,M,60대,가정생활/서비스,5,5
2715,11440,M,60대,교육/학원,14,14
2716,11440,M,60대,미용,10,13
2717,11440,M,60대,스포츠/문화/레저,9,11
2718,11440,M,60대,여행/교통,8,7
2719,11440,M,60대,요식/유흥,2,1
2720,11440,M,60대,유통,1,2
2721,11440,M,60대,음/식료품,6,8
2722,11440,M,60대,의료,4,3
2723,11440,M,60대,의류/잡화,12,12
2724,11440,M,60대,자동차,11,9
2725,11440,M,60대,전자상거래,7,6
2726,11440,M,60대,주유,3,4
2727,11440,M,70대이상,가전/가구,13,9
2728,11440,M,70대이상,가정생활/서비스,6,5
2729,11440,M,70대이상,교육/학원,14,14
2730,11440,M,70대이상,미용,10,13
2731,11440,M,70대이상,스포츠/문화/레저,9,11
2732,11440,M,70대이상,여행/교통,8,8
2733,11440,M,70대이상,요식/유흥,2,2
2734,11440,M,70대이상,유통,1,3
2735,11440,M,70대이상,음/식료품,5,6
2736,11440,M,70대이상,의료,3,1
2737,11440,M,70대이상,의류/잡화,12,12
2738,11440,M,70대이상,자동차,11,10
2739,11440,M,70대이상,전자상거래,7,7
2740,11440,M,70대이상,주유,4,4
2741,11470,F,10대,가전/가구,12,12
2742,11470,F,10대,가정생활/서비스,5,10
2743,11470,F,10대,교육/학원,6,6
2744,11470,F,10대,미용,10,8
2745,11470,F,10대,스포츠/문화/레저,4,4
2746,11470,F,10대,여행/교통,11,9
2747,11470,F,10대,요식/유흥,1,1
2748,11470,F,10대,유통,2,3
2749,11470,F,10대,음/식료품,7,11
2750,11470,F,10대,의료,9,7
2751,11470,F,10대,의류/잡화,8,5
2752,11470,F,10대,자동차,14,14
2753,11470,F,10대,전자상거래,3,2
2754,11470,F,10대,주유,13,13
2755,11470,F,20대,가전/가구,13,10
2756,11470,F,20대,가정생활/서비스,7,5
2757,11470,F,20대,교육/학원,11,11
2758,11470,F,20대,미용,10,9
2759,11470,F,20대,스포츠/문화/레저,4,7
2760,11470,F,20대,여행/교통,6,6
2761,11470,F,20대,요식/유흥,1,1
2762,11470,F,20대,유통,2,3
2763,11470,F,20대,음/식료품,8,12
2764,11470,F,20대,의료,5,4
2765,11470,F,20대,의류/잡화,9,8
2766,11470,F,20대,자동차,14,14
2767,11470,F,20대,전자상거래,3,2
2768,11470,F,20대,주유,12,13
2769,11470,F,30대,가전/가구,14,9
2770,11470,F,30대,가정생활/서비스,5,4
2771,11470,F,30대,교육/학원,9,6
2772,11470,F,30대,미용,11,10
2773,11470,F,30대,스포츠/문화/레저,7,8
2774,11470,F,30대,여행/교통,8,7
2775,11470,F,30대,요식/유흥,2,3
2776,11470,F,30대,유통,1,2
2777,11470,F,30대,음/식료품,6,13
2778,11470,F,30대,의료,4,5
2779,11470,F,30대,의류/잡화,12,11
2780,11470,F,30대,자동차,13,14
2781,11470,F,30대,전자상거래,3,1
2782,11470,F,30대,주유,10,12
2783,11470,F,40대,가전/가구,14,10
2784,11470,F,40대,가정생활/서비스,5,4
2785,11470,F,40대,교육/학원,8,5
2786,11470,F,40대,미용,11,12
2787,11470,F,40대,스포츠/문화/레저,7,8
2788,11470,F,40대,여행/교통,10,7
2789,11470,F,40대,요식/유흥,2,3
2790,11470,F,40대,유통,1,2
2791,11470,F,40대,음/식료품,6,11
2792,11470,F,40대,의료,4,6
2793,11470,F,40대,의류/잡화,12,9
2794,11470,F,40대,자동차,13,14
2795,11470,F,40대,전자상거래,3,1
2796,11470,F,40대,주유,9,13
2797,11470,F,50대,가전/가구,14,11
2798,11470,F,50대,가정생활/서비스,5,5
2799,11470,F,50대,교육/학원,12,13
2800,11470,F,50대,미용,9,14
2801,11470,F,50대,스포츠/문화/레저,7,9
2802,11470,F,50대,여행/교통,10,7
2803,11470,F,50대,요식/유흥,2,4
2804,11470,F,50대,유통,1,1
2805,11470,F,50대,음/식료품,6,6
2806,11470,F,50대,의료,4,3
2807,11470,F,50대,의류/잡화,11,12
2808,11470,F,50대,자동차,13,10
2809,11470,F,50대,전자상거래,3,2
2810,11470,F,50대,주유,8,8
2811,11470,F,60대,가전/가구,12,10
2812,11470,F,60대,가정생활/서비스,5,5
2813,11470,F,60대,교육/학원,14,14
2814,11470,F,60대,미용,8,11
2815,11470,F,60대,스포츠/문화/레저,9,9
2816,11470,F,60대,여행/교통,11,12
2817,11470,F,60대,요식/유흥,2,4
2818,11470,F,60대,유통,1,1
2819,11470,F,60대,음/식료품,4,6
2820,11470,F,60대,의료,3,2
2821,11470,F,60대,의류/잡화,10,7
2822,11470,F,60대,자동차,13,13
2823,11470,F,60대,전자상거래,6,3
2824,11470,F,60대,주유,7,8
2825,11470,F,70대이상,가전/가구,12,10
2826,11470,F,70대이상,가정생활/서비스,5,4
2827,11470,F,70대이상,교육/학원,13,14
2828,11470,F,70대이상,미용,8,11
2829,11470,F,70대이상,스포츠/문화/레저,10,9
2830,11470,F,70대이상,여행/교통,11,13
2831,11470,F,70대이상,요식/유흥,2,3
2832,11470,F,70대이상,유통,1,1
2833,11470,F,70대이상,음/식료품,4,6
2834,11470,F,70대이상,의료,3,2
2835,11470,F,70대이상,의류/잡화,9,7
2836,11470,F,70대이상,자동차,14,12
2837,11470,F,70대이상,전자상거래,6,5
2838,11470,F,70대이상,주유,7,8
2839,11470,M,10대,가전/가구,13,13
2840,11470,M,10대,가정생활/서비스,5,6
2841,11470,M,10대,교육/학원,10,8
2842,11470,M,10대,미용,9,7
2843,11470,M,10대,스포츠/문화/레저,3,4
2844,11470,M,10대,여행/교통,8,5
2845,11470,M,10대,요식/유흥,2,1
2846,11470,M,10대,유통,1,2
2847,11470,M,10대,음/식료품,6,11
2848,11470,M,10대,의료,7,9
2849,11470,M,10대,의류/잡화,11,10
2850,11470,M,10대,자동차,14,14
2851,11470,M,10대,전자상거래,4,3
2852,11470,M,10대,주유,12,12
2853,11470,M,20대,가전/가구,13,13
2854,11470,M,20대,가정생활/서비스,5,4
2855,11470,M,20대,교육/학원,12,14
2856,11470,M,20대,미용,9,11
2857,11470,M,20대,스포츠/문화/레저,3,5
2858,11470,M,20대,여행/교통,6,6
2859,11470,M,20대,요식/유흥,2,1
2860,11470,M,20대,유통,1,2
2861,11470,M,20대,음/식료품,8,12
2862,11470,M,20대,의료,7,7
2863,11470,M,20대,의류/잡화,11,10
2864,11470,M,20대,자동차,14,9
2865,11470,M,20대,전자상거래,4,3
2866,11470,M,20대,주유,10,8
2867,11470,M,30대,가전/가구,14,9
2868,11470,M,30대,가정생활/서비스,4,4
2869,11470,M,30대,교육/학원,13,11
2870,11470,M,30대,미용,10,14
2871,11470,M,30대,스포츠/문화/레저,6,10
2872,11470,M,30대,여행/교통,9,7
2873,11470,M,30대,요식/유흥,2,1
2874,11470,M,30대,유통,1,2
2875,11470,M,30대,음/식료품,8,12
2876,11470,M,30대,의료,5,5
2877,11470,M,30대,의류/잡화,12,13
2878,11470,M,30대,자동차,11,8
2879,11470,M,30대,전자상거래,3,3
2880,11470,M,30대,주유,7,6
2881,11470,M,40대,가전/가구,14,9
2882,11470,M,40대,가정생활/서비스,5,4
2883,11470,M,40대,교육/학원,10,6
2884,11470,M,40대,미용,11,14
2885,11470,M,40대,스포츠/문화/레저,7,11
2886,11470,M,40대,여행/교통,9,8
2887,11470,M,40대,요식/유흥,2,2
2888,11470,M,40대,유통,1,1
2889,11470,M,40대,음/식료품,8,12
2890,11470,M,40대,의료,4,5
2891,11470,M,40대,의류/잡화,13,13
2892,11470,M,40대,자동차,12,10
2893,11470,M,40대,전자상거래,3,3
2894,11470,M,40대,주유,6,7
2895,11470,M,50대,가전/가구,14,12
2896,11470,M,50대,가정생활/서비스,5,4
2897,11470,M,50대,교육/학원,12,10
2898,11470,M,50대,미용,10,14
2899,11470,M,50대,스포츠/문화/레저,8,9
2900,11470,M,50대,여행/교통,9,7
2901,11470,M,50대,요식/유흥,2,1
2902,11470,M,50대,유통,1,2
2903,11470,M,50대,음/식료품,7,11
2904,11470,M,50대,의료,3,5
2905,11470,M,50대,의류/잡화,13,13
2906,11470,M,50대,자동차,11,8
2907,11470,M,50대,전자상거래,6,3
2908,11470,M,50대,주유,4,6
2909,11470,M,60대,가전/가구,13,10
2910,11470,M,60대,가정생활/서비스,5,5
2911,11470,M,60대,교육/학원,14,14
2912,11470,M,60대,미용,11,13
2913,11470,M,60대,스포츠/문화/레저,9,11
2914,11470,M,60대,여행/교통,8,8
2915,11470,M,60대,요식/유흥,2,1
2916,11470,M,60대,유통,1,3
2917,11470,M,60대,음/식료품,6,9
2918,11470,M,60대,의료,4,4
2919,11470,M,60대,의류/잡화,12,12
2920,11470,M,60대,자동차,10,6
2921,11470,M,60대,전자상거래,7,7
2922,11470,M,60대,주유,3,2
2923,11470,M,70대이상,가전/가구,13,10
2924,11470,M,70대이상,가정생활/서비스,5,5
2925,11470,M,70대이상,교육/학원,14,14
2926,11470,M,70대이상,미용,9,13
2927,11470,M,70대이상,스포츠/문화/레저,8,9
2928,11470,M,70대이상,여행/교통,10,11
2929,11470,M,70대이상,요식/유흥,2,4
2930,11470,M,70대이상,유통,1,2
2931,11470,M,70대이상,음/식료품,6,6
2932,11470,M,70대이상,의료,3,1
2933,11470,M,70대이상,의류/잡화,12,12
2934,11470,M,70대이상,자동차,11,7
2935,11470,M,70대이상,전자상거래,7,8
2936,11470,M,70대이상,주유,4,3
2937,11500,F,10대,가전/가구,12,12
2938,11500,F,10대,가정생활/서비스,5,9
2939,11500,F,10대,교육/학원,11,10
2940,11500,F,10대,미용,8,7
2941,11500,F,10대,스포츠/문화/레저,4,4
2942,11500,F,10대,여행/교통,10,6
2943,11500,F,10대,요식/유흥,1,1
2944,11500,F,10대,유통,2,2
2945,11500,F,10대,음/식료품,9,11
2946,11500,F,10대,의료,7,8
2947,11500,F,10대,의류/잡화,6,5
2948,11500,F,10대,자동차,14,14
2949,11500,F,10대,전자상거래,3,3
2950,11500,F,10대,주유,13,13
2951,11500,F,20대,가전/가구,13,10
2952,11500,F,20대,가정생활/서비스,7,5
2953,11500,F,20대,교육/학원,11,12
2954,11500,F,20대,미용,10,9
2955,11500,F,20대,스포츠/문화/레저,5,7
2956,11500,F,20대,여행/교통,6,6
2957,11500,F,20대,요식/유흥,1,2
2958,11500,F,20대,유통,2,3
2959,11500,F,20대,음/식료품,8,11
2960,11500,F,20대,의료,4,4
2961,11500,F,20대,의류/잡화,9,8
2962,11500,F,20대,자동차,14,14
2963,11500,F,20대,전자상거래,3,1
2964,11500,F,20대,주유,12,13
2965,11500,F,30대,가전/가구,14,8
2966,11500,F,30대,가정생활/서비스,5,5
2967,11500,F,30대,교육/학원,12,6
2968,11500,F,30대,미용,10,11
2969,11500,F,30대,스포츠/문화/레저,8,9
2970,11500,F,30대,여행/교통,7,7
2971,11500,F,30대,요식/유흥,2,3
2972,11500,F,30대,유통,1,2
2973,11500,F,30대,음/식료품,6,13
2974,11500,F,30대,의료,4,4
2975,11500,F,30대,의류/잡화,11,10
2976,11500,F,30대,자동차,13,14
2977,11500,F,30대,전자상거래,3,1
2978,11500,F,30대,주유,9,12
2979,11500,F,40대,가전/가구,14,8
2980,11500,F,40대,가정생활/서비스,5,4
2981,11500,F,40대,교육/학원,11,6
2982,11500,F,40대,미용,10,13
2983,11500,F,40대,스포츠/문화/레저,7,9
2984,11500,F,40대,여행/교통,9,7
2985,11500,F,40대,요식/유흥,2,3
2986,11500,F,40대,유통,1,2
2987,11500,F,40대,음/식료품,6,10
2988,11500,F,40대,의료,4,5
2989,11500,F,40대,의류/잡화,12,12
2990,11500,F,40대,자동차,13,14
2991,11500,F,40대,전자상거래,3,1
2992,11500,F,40대,주유,8,11
2993,11500,F,50대,가전/가구,13,9
2994,11500,F,50대,가정생활/서비스,5,5
2995,11500,F,50대,교육/학원,14,14
2996,11500,F,50대,미용,9,13
2997,11500,F,50대,스포츠/문화/레저,8,11
2998,11500,F,50대,여행/교통,10,10
2999,11500,F,50대,요식/유흥,2,3
3000,11500,F,50대,유통,1,1
3001,11500,F,50대,음/식료품,6,6
3002,11500,F,50대,의료,3,4
3003,11500,F,50대,의류/잡화,11,12
3004,11500,F,50대,자동차,12,8
3005,11500,F,50대,전자상거래,4,2
3006,11500,F,50대,주유,7,7
3007,11500,F,60대,가전/가구,12,7
3008,11500,F,60대,가정생활/서비스,5,4
3009,11500,F,60대,교육/학원,14,14
3010,11500,F,60대,미용,8,10
3011,11500,F,60대,스포츠/문화/레저,9,11
3012,11500,F,60대,여행/교통,11,12
3013,11500,F,60대,요식/유흥,2,5
3014,11500,F,60대,유통,1,1
3015,11500,F,60대,음/식료품,4,6
3016,11500,F,60대,의료,3,2
3017,11500,F,60대,의류/잡화,10,8
3018,11500,F,60대,자동차,13,13
3019,11500,F,60대,전자상거래,6,3
3020,11500,F,60대,주유,7,9
3021,11500,F,70대이상,가전/가구,12,10
3022,11500,F,70대이상,가정생활/서비스,5,6
3023,11500,F,70대이상,교육/학원,14,13
3024,11500,F,70대이상,미용,7,11
3025,11500,F,70대이상,스포츠/문화/레저,9,8
3026,11500,F,70대이상,여행/교통,11,12
3027,11500,F,70대이상,요식/유흥,2,3
3028,11500,F,70대이상,유통,1,1
3029,11500,F,70대이상,음/식료품,4,4
3030,11500,F,70대이상,의료,3,2
3031,11500,F,70대이상,의류/잡화,10,7
3032,11500,F,70대이상,자동차,13,14
3033,11500,F,70대이상,전자상거래,6,5
3034,11500,F,70대이상,주유,8,9
3035,11500,M,10대,가전/가구,12,12
3036,11500,M,10대,가정생활/서비스,5,6
3037,11500,M,10대,교육/학원,10,10
3038,11500,M,10대,미용,8,7
3039,11500,M,10대,스포츠/문화/레저,3,4
3040,11500,M,10대,여행/교통,9,5
3041,11500,M,10대,요식/유흥,2,1
3042,11500,M,10대,유통,1,2
3043,11500,M,10대,음/식료품,6,11
3044,11500,M,10대,의료,7,9
3045,11500,M,10대,의류/잡화,11,8
3046,11500,M,10대,자동차,14,14
3047,11500,M,10대,전자상거래,4,3
3048,11500,M,10대,주유,13,13
3049,11500,M,20대,가전/가구,13,9
3050,11500,M,20대,가정생활/서비스,5,4
3051,11500,M,20대,교육/학원,14,14
3052,11500,M,20대,미용,10,10
3053,11500,M,20대,스포츠/문화/레저,3,5
3054,11500,M,20대,여행/교통,6,6
3055,11500,M,20대,요식/유흥,2,1
3056,11500,M,20대,유통,1,2
3057,11500,M,20대,음/식료품,8,13
3058,11500,M,20대,의료,7,7
3059,11500,M,20대,의류/잡화,11,11
3060,11500,M,20대,자동차,12,12
3061,11500,M,20대,전자상거래,4,3
3062,11500,M,20대,주유,9,8
3063,11500,M,30대,가전/가구,13,8
3064,11500,M,30대,가정생활/서비스,4,4
3065,11500,M,30대,교육/학원,14,14
3066,11500,M,30대,미용,10,13
3067,11500,M,30대,스포츠/문화/레저,6,10
3068,11500,M,30대,여행/교통,9,7
3069,11500,M,30대,요식/유흥,2,1
3070,11500,M,30대,유통,1,3
3071,11500,M,30대,음/식료품,8,11
3072,11500,M,30대,의료,5,5
3073,11500,M,30대,의류/잡화,12,12
3074,11500,M,30대,자동차,11,9
3075,11500,M,30대,전자상거래,3,2
3076,11500,M,30대,주유,7,6
3077,11500,M,40대,가전/가구,14,11
3078,11500,M,40대,가정생활/서비스,5,4
3079,11500,M,40대,교육/학원,12,8
3080,11500,M,40대,미용,10,14
3081,11500,M,40대,스포츠/문화/레저,8,10
3082,11500,M,40대,여행/교통,9,7
3083,11500,M,40대,요식/유흥,2,2
3084,11500,M,40대,유통,1,1
3085,11500,M,40대,음/식료품,7,12
3086,11500,M,40대,의료,4,5
3087,11500,M,40대,의류/잡화,13,13
3088,11500,M,40대,자동차,11,9
3089,11500,M,40대,전자상거래,3,3
3090,11500,M,40대,주유,6,6
3091,11500,M,50대,가전/가구,13,9
3092,11500,M,50대,가정생활/서비스,5,3
3093,11500,M,50대,교육/학원,14,12
3094,11500,M,50대,미용,10,14
3095,11500,M,50대,스포츠/문화/레저,8,11
3096,11500,M,50대,여행/교통,9,8
3097,11500,M,50대,요식/유흥,2,1
3098,11500,M,50대,유통,1,2
3099,11500,M,50대,음/식료품,7,10
3100,11500,M,50대,의료,3,4
3101,11500,M,50대,의류/잡화,12,13
3102,11500,M,50대,자동차,11,7
3103,11500,M,50대,전자상거래,6,5
3104,11500,M,50대,주유,4,6
3105,11500,M,60대,가전/가구,13,10
3106,11500,M,60대,가정생활/서비스,5,4
3107,11500,M,60대,교육/학원,14,14
3108,11500,M,60대,미용,11,13
3109,11500,M,60대,스포츠/문화/레저,9,11
